1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
183736,199969,2019/4/10,20,16800,BON-MD-20023,60,2019/5/20,29-107357,,20001,岡山第１工場,0,0,2,1,2019/4/18,2019/5/20 9:55,0,2020/6/7 16:41,9999,,
183737,199969,2019/4/10,8.8,16080,MLD-MD-20035,70,2019/5/17,29-107357,2019/5/17,20001,岡山第１工場,0,0,1,1,2019/4/18,2019/5/17 9:35,0,2020/6/7 16:41,9999,2019/4/18 19:21,
183738,199969,2019/4/10,8.8,16080,MLD-MD-20035,70,2019/5/20,29-107357,,20001,岡山第１工場,0,0,2,1,2019/4/18,2019/5/20 9:55,0,2020/6/7 16:41,9999,,
183739,199969,2019/4/10,11.8,8040,MLD-MD-20036,80,2019/5/17,29-107357,2019/5/17,20001,岡山第１工場,0,0,1,1,2019/4/18,2019/5/17 9:35,0,2020/6/7 16:41,9999,2019/4/18 19:29,
183740,199969,2019/4/10,11.8,8040,MLD-MD-20036,80,2019/5/20,29-107357,,20001,岡山第１工場,0,0,2,1,2019/4/18,2019/5/20 9:55,0,2020/6/7 16:41,9999,,
183741,199969,2019/4/10,20,15960,BON-MD-20023,60,2019/5/24,29-107358,2019/5/24,20001,岡山第１工場,0,0,1,1,2019/4/18,2019/5/24 8:40,0,2020/6/7 16:41,9999,2019/4/18 19:25,
183742,199969,2019/4/10,20,15960,BON-MD-20023,60,2019/6/12,29-107358,,20001,岡山第１工場,0,0,2,1,2019/4/18,2019/6/11 12:00,0,2020/6/7 16:41,9999,2019/5/23 12:55,
183743,199969,2019/4/10,8.8,3276,MLD-MD-20035,70,2019/5/24,29-107358,2019/5/24,20001,岡山第１工場,0,0,1,1,2019/5/23,2019/5/24 8:40,0,2020/6/7 16:41,9999,2019/5/23 13:06,
183744,199969,2019/4/10,8.8,12000,MLD-MD-20035,70,2019/5/27,29-107358,,20001,岡山第１工場,0,0,2,1,2019/5/23,2019/5/24 14:48,0,2020/6/7 16:41,9999,2019/5/23 13:06,
183745,199969,2019/4/10,11.8,15276,MLD-MD-20036,80,2019/5/27,29-107358,,20001,岡山第１工場,0,0,0,1,2019/5/23,2019/5/30 16:10,0,2020/6/7 16:41,9999,,
183746,199969,2019/4/10,20,21252,BON-MD-20023,60,2019/5/22,29-107362,2019/5/22,20001,岡山第１工場,0,0,0,1,,2019/5/22 8:39,0,2020/6/7 16:41,9999,,
183747,199969,2019/4/10,8.8,6000,MLD-MD-20035,70,2019/5/22,29-107362,2019/5/22,20001,岡山第１工場,0,0,1,1,2019/5/20,2019/5/22 8:39,0,2020/6/7 16:41,9999,2019/5/20 18:15,
183748,199969,2019/4/10,8.8,13514,MLD-MD-20035,70,2019/5/24,29-107362,,20001,岡山第１工場,0,0,2,1,2019/5/20,2019/5/24 8:40,0,2020/6/7 16:41,9999,,
183749,199969,2019/4/10,11.8,9805,MLD-MD-20036,80,2019/5/22,29-107362,2019/5/22,20001,岡山第１工場,0,0,0,1,,2019/5/22 8:39,0,2020/6/7 16:41,9999,,
183750,199969,2019/4/10,20,18520,BON-MD-20023,60,2019/5/29,29-107365,2019/5/29,20001,岡山第１工場,0,0,0,1,,2019/5/29 8:39,0,2020/6/7 16:41,9999,,
183751,199969,2019/4/10,8.8,17005,MLD-MD-20035,70,2019/5/29,29-107365,2019/5/29,20001,岡山第１工場,0,0,0,1,,2019/5/29 8:39,0,2020/6/7 16:41,9999,,
183752,199969,2019/4/10,11.8,8545,MLD-MD-20036,80,2019/5/29,29-107365,2019/5/29,20001,岡山第１工場,0,0,0,1,,2019/5/29 8:39,0,2020/6/7 16:41,9999,,
183753,199969,2019/4/10,38,10653,BON-MD-20015,80,2019/5/15,29-107368,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
183754,199969,2019/4/10,50.5,5459,CAS-MD-20009,90,2019/5/15,29-107368,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
183755,199969,2019/4/10,75,5459,CAS-MD-20016,100,2019/5/22,29-107368,,20001,岡山第１工場,0,0,0,1,2019/5/14,2019/5/22 8:39,0,2020/6/7 16:41,9999,2019/5/14 18:22,
183756,199969,2019/4/10,38,5980,BON-MD-20015,80,2019/5/20,29-107369,2019/5/20,20001,岡山第１工場,0,0,0,1,,2019/5/20 9:55,0,2020/6/7 16:41,9999,,
183757,199969,2019/4/10,50.5,3060,CAS-MD-20009,90,2019/5/20,29-107369,2019/5/20,20001,岡山第１工場,0,0,0,1,,2019/5/20 9:55,0,2020/6/7 16:41,9999,,
183758,199969,2019/4/10,75,2724,CAS-MD-20015,100,2019/5/20,29-107369,2019/5/20,20001,岡山第１工場,0,0,1,1,2019/5/17,2019/5/20 9:55,0,2020/6/7 16:41,9999,2019/5/17 10:13,
183759,199969,2019/4/10,75,336,CAS-MD-20015,100,2019/5/22,29-107369,,20001,岡山第１工場,0,0,2,1,2019/5/17,2019/5/22 8:39,0,2020/6/7 16:41,9999,,
183760,199969,2019/4/10,9.5,566,MLD-MD-20034,100,2019/5/15,29-107373,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
183761,199969,2019/4/10,9.5,505,MLD-MD-20034,100,2019/5/15,29-107376,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
183762,199969,2019/4/10,9.5,1132,MLD-MD-20034,100,2019/5/15,29-107379,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
183763,199969,2019/4/10,9.5,505,MLD-MD-20034,110,2019/5/15,29-107380,2019/5/15,20001,岡山第１工場,0,0,0,1,,2019/5/15 8:47,0,2020/6/7 16:41,9999,,
181278,100770,2019/2/19,7.8,24960,MLD-EX-20002,200,2019/3/29,29-106064,2019/3/27,20001,(株)明星・エンタープライズ 備前工場,0,0,1,1,2019/2/20,2019/3/29 10:22,0,2020/6/7 16:41,9999,2019/3/25 19:45,
181279,100770,2019/2/19,7.8,24960,MLD-EX-20002,200,2019/3/29,29-106064,,20001,(株)明星・エンタープライズ 備前工場,0,0,2,1,2019/2/20,2019/3/29 10:22,0,2020/6/7 16:41,9999,,
181280,100770,2019/2/19,7.8,12480,MLD-EX-20002,200,2019/4/3,29-106460,2019/4/3,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/4/4 8:53,0,2020/6/7 16:41,9999,,
181281,100770,2019/2/19,7.8,24960,MLD-EX-20002,200,2019/4/8,29-106463,2019/4/8,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/4/8 8:51,0,2020/6/7 16:41,9999,,
181282,100770,2019/2/19,7.8,24960,MLD-EX-20002,200,2019/4/15,29-106466,2019/4/15,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/4/15 8:43,0,2020/6/7 16:41,9999,,
181283,199969,2019/2/19,20,2535,BON-MD-20023,60,2019/4/1,29-106533,2019/4/1,20001,岡山第１工場,0,0,0,1,,2019/4/1 8:38,0,2020/6/7 16:41,9999,,
181284,100360,2019/2/19,6.7,1170,MLD-MD-20031,110,2019/3/18,29-106533,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181285,100360,2019/2/19,8.3,1170,MLD-MD-20032,120,2019/3/18,29-106533,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181286,199969,2019/2/19,8.8,2322,MLD-MD-20035,70,2019/3/25,29-106533,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181287,199969,2019/2/19,11.8,1170,MLD-MD-20036,80,2019/3/25,29-106533,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181288,199969,2019/2/19,20,1110,BON-MD-20023,60,2019/4/1,29-106536,2019/4/1,20001,岡山第１工場,0,0,1,1,2019/3/29,2019/4/1 8:38,0,2020/6/7 16:41,9999,2019/3/29 16:07,
181289,199969,2019/2/19,20,1425,BON-MD-20023,60,2019/4/3,29-106536,,20001,岡山第１工場,0,0,2,1,2019/3/29,2019/4/4 8:53,0,2020/6/7 16:41,9999,,
181290,100360,2019/2/19,6.7,1170,MLD-MD-20031,110,2019/3/18,29-106536,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181291,100360,2019/2/19,8.3,1170,MLD-MD-20032,120,2019/3/18,29-106536,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181292,199969,2019/2/19,8.8,2322,MLD-MD-20035,70,2019/3/25,29-106536,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181293,199969,2019/2/19,11.8,1170,MLD-MD-20036,80,2019/3/25,29-106536,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181294,199969,2019/2/19,20,9898,BON-MD-20023,70,2019/3/29,29-106541,2019/3/29,20001,岡山第１工場,0,0,1,1,2019/3/28,2019/3/29 9:07,0,2020/6/7 16:41,9999,2019/3/28 11:15,
181295,199969,2019/2/19,20,240,BON-MD-20023,70,2019/4/1,29-106541,,20001,岡山第１工場,0,0,2,1,2019/3/28,2019/4/1 8:38,0,2020/6/7 16:41,9999,,
181296,100360,2019/2/19,6.7,4655,MLD-MD-20031,120,2019/3/18,29-106541,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181297,100360,2019/2/19,8.3,4655,MLD-MD-20032,130,2019/3/18,29-106541,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181298,199969,2019/2/19,8.8,9309,MLD-MD-20035,80,2019/3/29,29-106541,2019/3/29,20001,岡山第１工場,0,0,0,1,,2019/3/29 9:07,0,2020/6/7 16:41,9999,,
181299,199969,2019/2/19,11.8,4678,MLD-MD-20036,90,2019/3/29,29-106541,2019/3/29,20001,岡山第１工場,0,0,0,1,,2019/3/29 9:07,0,2020/6/7 16:41,9999,,
181300,199969,2019/2/19,20,2535,BON-MD-20023,70,2019/4/3,29-106544,2019/4/1,20001,岡山第１工場,0,0,0,1,,2019/4/4 8:53,0,2020/6/7 16:41,9999,2019/3/29 16:06,
181301,100360,2019/2/19,6.7,1164,MLD-MD-20031,120,2019/3/18,29-106544,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181302,100360,2019/2/19,8.3,1164,MLD-MD-20032,130,2019/3/18,29-106544,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181303,199969,2019/2/19,8.8,2328,MLD-MD-20035,80,2019/3/25,29-106544,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181304,199969,2019/2/19,11.8,1170,MLD-MD-20036,90,2019/3/25,29-106544,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181305,0,2019/2/19,0,1854,BON-HG5-20024,,2019/3/18,29-106603,2019/3/18,20001,岡山第１工場,0,0,0,0,,,0,2020/6/7 16:41,9999,,
181306,0,2019/2/19,0,1872,BON-HG5-20025,,2019/3/18,29-106603,2019/3/18,20001,岡山第１工場,0,0,0,0,,,0,2020/6/7 16:41,9999,,
181307,199969,2019/2/19,29.7,1854,BON-SO-20024,70,2019/3/29,29-106603,2019/3/18,20001,岡山第１工場,0,0,0,1,,2019/3/29 9:07,0,2020/6/7 16:41,9999,2019/3/12 19:32,
181308,199969,2019/2/19,29.7,1872,BON-SO-20025,80,2019/3/29,29-106603,2019/3/18,20001,岡山第１工場,0,0,0,1,,2019/3/29 9:07,0,2020/6/7 16:41,9999,2019/3/12 19:32,
181309,0,2019/2/19,5.48,1854,UPC-510,,2019/3/18,29-106603,2019/3/18,20001,岡山第１工場,0,0,0,0,,,0,2020/6/7 16:41,9999,,
181318,199969,2019/2/19,24,1000,BON-EX-20015,10,2019/3/8,97-291663,2019/3/6,20001,岡山第１工場,0,0,1,1,2019/2/20,2019/3/8 8:38,0,2020/6/7 16:41,9999,2019/3/8 9:05,
181319,199969,2019/2/19,24,1500,BON-EX-20015,10,2019/3/11,97-291663,,20001,岡山第１工場,0,0,2,1,2019/2/20,2019/3/11 8:47,0,2020/6/7 16:41,9999,,
181320,199969,2019/2/19,20,968,BON-MD-20023,60,2019/4/1,98-294241,2019/4/1,20001,岡山第１工場,0,0,0,1,,2019/4/1 8:38,0,2020/6/7 16:41,9999,,
181321,100360,2019/2/19,6.7,485,MLD-MD-20031,110,2019/3/18,98-294241,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181322,100360,2019/2/19,8.3,485,MLD-MD-20032,120,2019/3/18,98-294241,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181323,199969,2019/2/19,8.8,957,MLD-MD-20035,70,2019/3/25,98-294241,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181324,199969,2019/2/19,11.8,485,MLD-MD-20036,80,2019/3/25,98-294241,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181325,199969,2019/2/19,20,614,BON-MD-20023,60,2019/4/1,98-294251,2019/4/1,20001,岡山第１工場,0,0,0,1,,2019/4/1 8:38,0,2020/6/7 16:41,9999,,
181326,100360,2019/2/19,6.7,308,MLD-MD-20031,110,2019/3/18,98-294251,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181327,100360,2019/2/19,8.3,308,MLD-MD-20032,120,2019/3/18,98-294251,2019/3/18,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/18 8:44,0,2020/6/7 16:41,9999,,
181328,199969,2019/2/19,8.8,607,MLD-MD-20035,70,2019/3/25,98-294251,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181329,199969,2019/2/19,11.8,308,MLD-MD-20036,80,2019/3/25,98-294251,2019/3/25,20001,岡山第１工場,0,0,0,1,,2019/3/25 9:03,0,2020/6/7 16:41,9999,,
181567,199969,2019/2/22,7.8,12480,MLD-EX-20002,200,2019/3/25,29-106467,2019/3/25,20001,岡山第１工場,0,0,1,1,2019/2/27,2019/3/25 9:03,0,2020/6/7 16:41,9999,2019/2/27 18:45,
181568,199969,2019/2/22,7.8,12480,MLD-EX-20002,200,2019/3/29,29-106467,,20001,岡山第１工場,0,0,2,1,2019/2/27,2019/3/29 9:07,0,2020/6/7 16:41,9999,,
181569,199969,2019/2/22,7.8,12480,MLD-EX-20002,210,2019/4/19,29-106606,2019/4/19,20001,岡山第１工場,0,0,0,1,,2019/4/19 8:39,0,2020/6/7 16:41,9999,,
181570,199969,2019/2/22,7.8,13000,MLD-EX-20002,250,2019/4/17,29-106629,2019/4/17,20001,岡山第１工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
181571,199969,2019/2/22,7.8,12480,MLD-EX-20002,260,2019/4/15,29-106640,2019/4/15,20001,岡山第１工場,0,0,0,1,,2019/4/15 8:44,0,2020/6/7 16:41,9999,,
181572,199969,2019/2/22,20,14112,BON-MD-20023,60,2019/3/28,29-106641,2019/4/3,20001,岡山第１工場,0,0,0,1,,2019/3/28 8:41,0,2020/6/7 16:41,9999,2019/3/25 18:23,
181573,199969,2019/2/22,8.8,13508,MLD-MD-20035,70,2019/4/3,29-106641,2019/4/3,20001,岡山第１工場,0,0,0,1,,2019/4/4 8:53,0,2020/6/7 16:41,9999,,
181574,199969,2019/2/22,11.8,6754,MLD-MD-20036,80,2019/4/3,29-106641,2019/4/3,20001,岡山第１工場,0,0,0,1,,2019/4/4 8:53,0,2020/6/7 16:41,9999,,
181575,199969,2019/2/22,20,288,BON-MD-20023,65,2019/3/28,29-106641_2,2019/4/3,20001,岡山第１工場,0,0,0,1,,2019/3/28 8:41,0,2020/6/7 16:41,9999,2019/3/25 18:23,
181576,199969,2019/2/22,7.8,12800,MLD-EX-20002,240,2019/4/22,29-106647,2019/4/22,20001,岡山第１工場,0,0,0,1,,2019/4/22 9:16,0,2020/6/7 16:41,9999,,
181577,199969,2019/2/22,41,2037,BON-NDS-20002,90,2019/3/11,29-521564,2019/3/13,20001,岡山第１工場,0,1,0,1,,2019/3/11 8:47,0,2020/6/7 16:41,9999,2019/3/1 17:35,
181578,199969,2019/2/22,125.5,1029,CAS-NDS-20001,100,2019/3/13,29-521564,2019/3/11,20001,岡山第１工場,0,1,0,1,,2019/3/13 9:07,0,2020/6/7 16:41,9999,2019/3/1 17:36,
181579,199969,2019/2/22,53,1029,CAS-NDS-20002,110,2019/3/13,29-521564,2019/3/11,20001,岡山第１工場,0,1,0,1,,2019/3/13 9:07,0,2020/6/7 16:41,9999,2019/3/1 17:36,
181580,199969,2019/2/22,14,1850,MLD-NDS-20001,120,2019/3/11,29-521564,2019/3/11,20001,岡山第１工場,0,1,1,1,2019/3/8,2019/3/11 8:47,0,2020/6/7 16:41,9999,2019/3/8 10:52,
181581,199969,2019/2/22,14,187,MLD-NDS-20001,120,2019/4/12,29-521564,,20001,岡山第１工場,0,1,2,1,2019/3/8,2019/4/11 16:24,0,2020/6/7 16:41,9999,,
181582,199969,2019/2/22,14,1850,MLD-NDS-20002,130,2019/3/11,29-521564,2019/3/11,20001,岡山第１工場,0,1,1,1,2019/3/8,2019/3/11 8:47,0,2020/6/7 16:41,9999,2019/3/8 10:53,
181583,199969,2019/2/22,14,187,MLD-NDS-20002,130,2019/4/12,29-521564,,20001,岡山第１工場,0,1,2,1,2019/3/8,2019/4/11 16:24,0,2020/6/7 16:41,9999,,
181584,199969,2019/2/22,24,2369,BON-EX-20015,50,2019/3/15,29-521587,2019/3/15,20001,岡山第１工場,0,0,0,1,,2019/3/15 8:51,0,2020/6/7 16:41,9999,,
182942,100360,2019/3/28,6.7,4060,MLD-MD-20031,110,2019/4/17,29-107155,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182943,100360,2019/3/28,8.3,4060,MLD-MD-20032,120,2019/4/17,29-107155,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182944,100360,2019/3/28,6.7,349,MLD-MD-20031,110,2019/4/17,29-521649,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182945,100360,2019/3/28,8.3,349,MLD-MD-20032,120,2019/4/17,29-521649,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182946,100360,2019/3/28,6.7,694,MLD-MD-20031,110,2019/4/17,29-521650,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182947,100360,2019/3/28,8.3,694,MLD-MD-20032,120,2019/4/17,29-521650,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182950,100360,2019/3/28,6.7,203,MLD-MD-20031,110,2019/4/17,97-297081,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182951,100360,2019/3/28,8.3,203,MLD-MD-20032,120,2019/4/17,97-297081,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182952,100360,2019/3/28,6.7,72,MLD-MD-20031,110,2019/4/17,97-297083,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182953,100360,2019/3/28,8.3,72,MLD-MD-20032,120,2019/4/17,97-297083,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182954,100360,2019/3/28,6.7,72,MLD-MD-20031,110,2019/4/17,97-297084,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182955,100360,2019/3/28,8.3,72,MLD-MD-20032,120,2019/4/17,97-297084,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182956,100360,2019/3/28,6.7,7,MLD-MD-20031,100,2019/4/17,97-297087,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
182957,100360,2019/3/28,8.3,7,MLD-MD-20032,110,2019/4/17,97-297087,2019/4/17,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/4/17 8:38,0,2020/6/7 16:41,9999,,
183163,199969,2019/4/1,38,1994,BON-MD-20015,80,2019/4/22,29-107147,2019/4/22,20001,岡山第１工場,0,0,0,1,,2019/4/22 9:16,0,2020/6/7 16:41,9999,,
183164,199969,2019/4/1,50.5,1020,CAS-MD-20009,90,2019/4/22,29-107147,2019/4/22,20001,岡山第１工場,0,0,0,1,,2019/4/22 9:16,0,2020/6/7 16:41,9999,,
183165,199969,2019/4/1,75,1020,CAS-MD-20015,100,2019/4/22,29-107147,2019/4/22,20001,岡山第１工場,0,0,0,1,,2019/4/22 9:16,0,2020/6/7 16:41,9999,,
183166,199969,2019/4/1,9.5,566,MLD-MD-20034,100,2019/4/22,29-107151,2019/4/22,20001,岡山第１工場,0,0,0,1,,2019/4/22 9:16,0,2020/6/7 16:41,9999,,
183167,199969,2019/4/1,20,8400,BON-MD-20023,60,2019/5/13,29-107155,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183168,199969,2019/4/1,8.8,8040,MLD-MD-20035,70,2019/5/13,29-107155,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183169,199969,2019/4/1,11.8,4020,MLD-MD-20036,80,2019/5/13,29-107155,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183170,199969,2019/4/1,20,14919,BON-MD-20023,60,2019/5/10,29-107170,2019/5/10,20001,岡山第１工場,0,0,0,1,,2019/5/10 8:41,0,2020/6/7 16:41,9999,,
183171,199969,2019/4/1,8.8,14280,MLD-MD-20035,70,2019/5/10,29-107170,2019/5/10,20001,岡山第１工場,0,0,0,1,,2019/5/10 8:41,0,2020/6/7 16:41,9999,,
183172,199969,2019/4/1,11.8,7140,MLD-MD-20036,80,2019/5/10,29-107170,2019/5/10,20001,岡山第１工場,0,0,0,1,,2019/5/10 8:41,0,2020/6/7 16:41,9999,,
183178,199969,2019/4/1,20,420,BON-MD-20023,60,2019/5/13,97-297081,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183179,199969,2019/4/1,8.8,402,MLD-MD-20035,70,2019/5/13,97-297081,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183180,199969,2019/4/1,11.8,201,MLD-MD-20036,80,2019/5/13,97-297081,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183181,199969,2019/4/1,20,144,BON-MD-20023,60,2019/5/13,97-297083,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183182,199969,2019/4/1,8.8,144,MLD-MD-20035,70,2019/5/13,97-297083,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183183,199969,2019/4/1,11.8,72,MLD-MD-20036,80,2019/5/13,97-297083,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183184,199969,2019/4/1,20,144,BON-MD-20023,60,2019/5/13,97-297084,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183185,199969,2019/4/1,8.8,144,MLD-MD-20035,70,2019/5/13,97-297084,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183186,199969,2019/4/1,11.8,72,MLD-MD-20036,80,2019/5/13,97-297084,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183187,199969,2019/4/1,20,14,BON-MD-20023,50,2019/5/13,97-297087,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183188,199969,2019/4/1,8.8,14,MLD-MD-20035,60,2019/5/13,97-297087,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
183189,199969,2019/4/1,11.8,7,MLD-MD-20036,70,2019/5/13,97-297087,2019/5/13,20001,岡山第１工場,0,0,0,1,,2019/5/13 8:55,0,2020/6/7 16:41,9999,,
182063,100360,2019/3/7,6.7,6821,MLD-MD-20031,110,2019/3/22,29-106641,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182064,100360,2019/3/7,8.3,6821,MLD-MD-20032,120,2019/3/22,29-106641,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182065,199969,2019/3/7,12.5,2000,MLD-EX-20001,260,2019/3/29,29-106651,2019/3/29,20001,岡山第１工場,0,0,0,1,,2019/3/29 9:07,0,2020/6/7 16:41,9999,,
182066,199969,2019/3/7,7.8,512,MLD-EX-20002,220,2019/4/24,29-106677,2019/4/24,20001,岡山第１工場,0,0,0,1,,2019/4/24 8:40,0,2020/6/7 16:41,9999,,
182067,100360,2019/3/7,6.7,975,MLD-MD-20031,110,2019/3/22,29-106681,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182068,100360,2019/3/7,8.3,975,MLD-MD-20032,120,2019/3/22,29-106681,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182069,100360,2019/3/7,6.7,204,MLD-MD-20031,110,2019/3/22,29-106747,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182070,100360,2019/3/7,8.3,204,MLD-MD-20032,120,2019/3/22,29-106747,2019/3/20,20001,オーティス(株) 湯原工場,0,0,0,1,,2019/3/23 8:52,0,2020/6/7 16:41,9999,2019/3/19 19:39,
182071,199969,2019/3/7,7.8,1200,MLD-EX-20002,290,2019/4/24,29-106751,2019/4/24,20001,岡山第１工場,0,0,0,1,,2019/4/24 8:40,0,2020/6/7 16:41,9999,,
